EmpID,Title,ManagerKey,BusinessUnit,Department,Division,JobFunction,EmployeeType,Classification,PayZone,State,Gender,Ethnicity,AgeBand,AgeBandSort,TenureBand,TenureBandSort,TenureYears,Performance,Rating,StartDate,ExitDate,Status,SourceStatus,StatusCheck,LeaverReason,LeaverGroup,EarlyLeaver
3771,Production Technician I,M345,NEL,Production,General - Con,Foreman,Part-Time,Temporary,Zone B,MA,Male,Asian,35-44,2,2-3 years,2,2.281,Fully Meets,3,2021-01-24,2023-05-07,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,No
3772,Production Technician I,M346,MSC,Production,Engineers,Engineer,Full-Time,Temporary,Zone A,MA,Female,Asian,55+,4,Under 1 year,0,0.449,Fully Meets,3,2022-02-08,2022-07-22,Left,Active,Contradicts dates,Retirement,Retirement,Yes
3773,Production Technician I,M347,EW,Production,Engineers,Engineer,Part-Time,Temporary,Zone A,MA,Female,Hispanic,45-54,3,1-2 years,1,1.377,Fully Meets,3,2020-10-11,2022-02-26,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,No
3774,Production Technician I,M348,CCDR,Production,Engineers,Engineer,Part-Time,Full-Time,Zone B,MA,Male,Black,25-34,1,2-3 years,2,2.316,Fully Meets,3,2019-06-20,2021-10-13,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3775,Production Technician I,M349,BPC,Production,Field Operations,Laborer,Contract,Part-Time,Zone B,MA,Male,Other,35-44,2,1-2 years,1,1.372,Fully Meets,3,2021-07-13,2022-11-26,Left,Active,Contradicts dates,Resignation,Voluntary,No
3776,Production Technician I,M350,WBL,Production,General - Eng,Administrative,Contract,Full-Time,Zone A,MA,Male,Black,35-44,2,Under 1 year,0,0.044,Fully Meets,3,2021-10-14,2021-10-30,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3777,Production Technician I,M351,TNS,Production,Aerial,Lineman,Contract,Temporary,Zone C,MA,Male,Black,55+,4,1-2 years,1,1.739,Fully Meets,3,2021-11-09,,Employed,Active,Agrees with dates,,,No
3778,Production Technician I,M352,SVG,Production,Wireline Construction,Groundman,Full-Time,Full-Time,Zone A,MA,Male,Other,25-34,1,Under 1 year,0,0.318,Fully Meets,3,2023-04-02,2023-07-27,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
3779,Production Technician I,M353,PYZ,Production,Shop (Fleet),Technician,Part-Time,Temporary,Zone B,MA,Female,Other,55+,4,Under 1 year,0,0.537,Fully Meets,3,2022-10-19,2023-05-03,Left,Future Start,Contradicts dates,Voluntary,Voluntary,Yes
3780,Production Technician I,M354,PL,Production,General - Con,Technician,Part-Time,Part-Time,Zone C,MA,Female,Black,55+,4,1-2 years,1,1.35,Fully Meets,3,2020-05-09,2021-09-14,Left,Future Start,Contradicts dates,Retirement,Retirement,No
3781,Production Technician I,M355,NEL,Production,General - Con,Laborer,Contract,Full-Time,Zone B,MA,Male,Black,55+,4,2-3 years,2,2.713,Fully Meets,3,2019-08-18,2022-05-05,Left,Future Start,Contradicts dates,Involuntary,Involuntary,No
3782,Production Technician I,M356,MSC,Production,Field Operations,Driver,Full-Time,Temporary,Zone B,MA,Male,Asian,35-44,2,1-2 years,1,1.15,Fully Meets,3,2019-03-09,2020-05-02,Left,Voluntarily Terminated,Agrees with dates,Retirement,Retirement,No
3783,Production Technician I,M357,EW,Production,Fielders,Engineer,Contract,Full-Time,Zone A,MA,Male,Asian,55+,4,3-5 years,3,3.242,Fully Meets,3,2020-05-09,,Employed,Active,Agrees with dates,,,No
3784,Production Technician I,M358,CCDR,Production,Splicing,Supervisor,Contract,Temporary,Zone A,MA,Female,White,25-34,1,Under 1 year,0,0.977,Fully Meets,3,2022-08-14,,Employed,Active,Agrees with dates,,,No
3785,Production Technician II,M359,PL,Production,Project Management - Con,Director,Contract,Temporary,Zone C,MA,Female,Black,45-54,3,1-2 years,1,1.547,Fully Meets,3,2022-01-18,,Employed,Active,Agrees with dates,,,No
3786,Production Technician II,M360,PYZ,Production,Field Operations,Technician,Full-Time,Part-Time,Zone A,MA,Female,Black,55+,4,1-2 years,1,1.092,Fully Meets,3,2021-06-22,2022-07-26,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
3787,Production Technician II,M361,SVG,Production,General - Sga,Supervisor,Full-Time,Part-Time,Zone C,MA,Female,White,45-54,3,Under 1 year,0,0.416,Fully Meets,3,2023-01-19,2023-06-20,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,Yes
3788,Production Technician II,M362,TNS,Production,Field Operations,Foreman,Part-Time,Full-Time,Zone A,MA,Female,Black,45-54,3,Under 1 year,0,0.074,Fully Meets,3,2023-05-17,2023-06-13,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,Yes
3789,Production Technician II,M363,WBL,Production,Wireline Construction,Foreman,Contract,Part-Time,Zone A,MA,Female,Other,45-54,3,3-5 years,3,3.162,Fully Meets,3,2020-06-07,,Employed,Active,Agrees with dates,,,No
3790,Production Technician II,M364,PYZ,Production,Yard (Material Handling),Laborer,Full-Time,Temporary,Zone A,MA,Female,Hispanic,55+,4,Under 1 year,0,0.011,Fully Meets,3,2023-07-07,2023-07-11,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3791,Production Technician I,M365,WBL,Production,Finance & Accounting,Administration,Full-Time,Full-Time,Zone B,MA,Female,Asian,45-54,3,3-5 years,3,3.357,Fully Meets,3,2020-03-28,,Employed,Active,Agrees with dates,,,No
3792,Production Technician I,M366,NEL,Production,Engineers,Engineer,Part-Time,Full-Time,Zone C,MA,Male,White,25-34,1,2-3 years,2,2.965,Fully Meets,3,2019-05-23,2022-05-10,Left,Active,Contradicts dates,Retirement,Retirement,No
3793,Production Technician I,M367,PL,Production,General - Con,Manager,Full-Time,Full-Time,Zone B,MA,Male,Asian,55+,4,3-5 years,3,4.296,Fully Meets,3,2019-04-20,,Employed,Active,Agrees with dates,,,No
3794,Production Technician I,M368,BPC,Production,General - Con,Foreman,Contract,Full-Time,Zone A,MA,Male,Asian,25-34,1,3-5 years,3,4.906,Fully Meets,5,2018-09-09,,Employed,Active,Agrees with dates,,,No
3795,Production Technician I,M369,CCDR,Production,General - Sga,Manager,Part-Time,Part-Time,Zone A,MA,Male,White,25-34,1,1-2 years,1,1.062,Exceeds,3,2022-07-14,,Employed,Active,Agrees with dates,,,No
3796,Production Technician I,M370,SVG,Production,General - Con,Laborer,Contract,Part-Time,Zone A,MA,Female,Hispanic,55+,4,2-3 years,2,2.628,Exceeds,3,2019-04-17,2021-12-02,Left,Active,Contradicts dates,Resignation,Voluntary,No
3797,Production Technician I,M371,EW,Production,Catv,Splicer,Contract,Full-Time,Zone A,MA,Female,Black,45-54,3,3-5 years,3,3.225,Fully Meets,3,2020-05-15,,Employed,Active,Agrees with dates,,,No
3798,Production Technician I,M372,MSC,Production,General - Con,Lineman,Full-Time,Full-Time,Zone C,MA,Male,Other,55+,4,3-5 years,3,3.247,Fully Meets,3,2020-04-04,2023-07-04,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3799,Production Technician I,M373,TNS,Production,Executive,Director,Full-Time,Temporary,Zone A,MA,Male,Hispanic,55+,4,Under 1 year,0,0.808,Exceeds,3,2022-10-15,,Employed,Active,Agrees with dates,,,No
3800,Production Technician I,M374,PYZ,Production,General - Sga,Administrator,Contract,Part-Time,Zone C,MA,Male,Other,55+,4,3-5 years,3,4.071,Fully Meets,3,2019-07-11,,Employed,Active,Agrees with dates,,,No
3801,Production Technician I,M375,WBL,Production,Field Operations,Laborer,Contract,Temporary,Zone C,MA,Female,Hispanic,55+,4,3-5 years,3,3.844,Fully Meets,3,2019-10-02,,Employed,Active,Agrees with dates,,,No
3802,Production Technician I,M376,NEL,Production,Field Operations,Project Manager,Full-Time,Full-Time,Zone A,MA,Male,White,55+,4,2-3 years,2,2.423,Fully Meets,3,2021-03-04,,Employed,Active,Agrees with dates,,,No
3803,Production Technician I,M377,PL,Production,Field Operations,Tower Hand,Contract,Full-Time,Zone B,MA,Female,Black,35-44,2,Under 1 year,0,0.89,Fully Meets,3,2021-02-10,2022-01-01,Left,Future Start,Contradicts dates,Resignation,Voluntary,Yes
3804,Production Technician I,M378,BPC,Production,General - Con,Lineman,Full-Time,Part-Time,Zone C,MA,Female,Hispanic,35-44,2,3-5 years,3,4.227,Fully Meets,3,2019-05-15,,Employed,Active,Agrees with dates,,,No
3805,Production Technician I,M379,CCDR,Production,General - Con,Mechanic,Full-Time,Part-Time,Zone B,MA,Male,Other,35-44,2,1-2 years,1,1.273,Fully Meets,3,2022-04-28,,Employed,Active,Agrees with dates,,,No
3806,Production Technician I,M380,SVG,Production,Field Operations,Groundman,Contract,Temporary,Zone C,MA,Male,Other,45-54,3,1-2 years,1,1.769,Fully Meets,3,2021-09-23,2023-07-01,Left,Active,Contradicts dates,Resignation,Voluntary,No
3807,Production Technician I,M381,EW,Production,Project Management - Con,Manager,Contract,Temporary,Zone C,MA,Male,Asian,55+,4,Under 1 year,0,0.153,Fully Meets,3,2021-09-15,2021-11-10,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3808,IT Support,M382,PYZ,IT/IS,General - Sga,Administrator,Contract,Full-Time,Zone B,MA,Female,White,55+,4,Under 1 year,0,0.898,Fully Meets,3,2019-04-27,2020-03-20,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3809,Network Engineer,M383,TNS,IT/IS,Field Operations,Foreman,Part-Time,Part-Time,Zone B,MA,Male,Hispanic,Under 25,0,Under 1 year,0,0.882,Fully Meets,3,2019-10-06,2020-08-23,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3810,Sr. Network Engineer,M384,PL,IT/IS,General - Sga,Administrator,Full-Time,Temporary,Zone A,CT,Female,Black,55+,4,3-5 years,3,3.469,Fully Meets,3,2020-02-16,,Employed,Active,Agrees with dates,,,No
3811,Sr. Network Engineer,M385,PL,IT/IS,Fielders,Engineer,Part-Time,Temporary,Zone B,CT,Male,Hispanic,55+,4,Under 1 year,0,0.438,Fully Meets,3,2022-05-14,2022-10-21,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
3812,Sr. Network Engineer,M386,BPC,IT/IS,General - Eng,Administrative,Contract,Full-Time,Zone B,MA,Female,Hispanic,35-44,2,1-2 years,1,1.478,Fully Meets,3,2019-02-13,2020-08-06,Left,Active,Contradicts dates,Resignation,Voluntary,No
3813,IT Support,M387,SVG,IT/IS,Engineers,Engineer,Part-Time,Part-Time,Zone A,MA,Male,Hispanic,55+,4,Under 1 year,0,0.95,Fully Meets,3,2022-08-24,,Employed,Active,Agrees with dates,,,No
3814,Sr. Network Engineer,M388,EW,IT/IS,Engineers,Coordinator,Part-Time,Full-Time,Zone C,MA,Male,Black,55+,4,1-2 years,1,1.662,Fully Meets,3,2019-01-07,2020-09-05,Left,Leave of Absence,Contradicts dates,Retirement,Retirement,No
3815,Network Engineer,M389,SVG,IT/IS,Project Management - Con,Coordinator,Contract,Part-Time,Zone C,MA,Male,White,35-44,2,2-3 years,2,2.363,Fully Meets,3,2021-03-26,,Employed,Active,Agrees with dates,,,No
3816,IT Support,M390,WBL,IT/IS,Field Operations,Technician,Full-Time,Temporary,Zone A,MA,Male,Hispanic,55+,4,2-3 years,2,2.264,Fully Meets,3,2021-05-01,,Employed,Active,Agrees with dates,,,No
3817,IT Support,M391,CCDR,IT/IS,General - Con,Technician,Part-Time,Full-Time,Zone A,MA,Female,Black,45-54,3,1-2 years,1,1.281,Needs Improvement,3,2021-10-10,2023-01-21,Left,Active,Contradicts dates,Resignation,Voluntary,No
3818,Network Engineer,M392,CCDR,IT/IS,Wireless,Technician,Part-Time,Part-Time,Zone A,MA,Male,Asian,55+,4,2-3 years,2,2.251,Fully Meets,3,2020-01-02,2022-04-03,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3819,Network Engineer,M393,MSC,IT/IS,Aerial,Foreman,Full-Time,Part-Time,Zone B,MA,Female,Asian,55+,4,3-5 years,3,3.543,Fully Meets,3,2020-01-20,,Employed,Active,Agrees with dates,,,No
3820,Network Engineer,M394,EW,IT/IS,General - Con,Foreman,Contract,Full-Time,Zone C,MA,Female,Other,45-54,3,2-3 years,2,2.776,Fully Meets,3,2018-08-11,2021-05-21,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3821,Sr. Network Engineer,M395,TNS,IT/IS,Field Operations,Manager,Contract,Temporary,Zone A,MA,Male,White,35-44,2,1-2 years,1,1.632,Fully Meets,3,2021-12-18,,Employed,Active,Agrees with dates,,,No
3822,Network Engineer,M396,WBL,Executive Office,General - Con,Technician,Full-Time,Part-Time,Zone B,MA,Male,Hispanic,45-54,3,2-3 years,2,2.527,Fully Meets,3,2019-09-24,2022-04-04,Left,Active,Contradicts dates,Retirement,Retirement,No
3823,Network Engineer,M397,TNS,Executive Office,Shop (Fleet),Supervisor,Full-Time,Temporary,Zone A,MA,Male,White,35-44,2,Under 1 year,0,0.69,Needs Improvement,3,2022-10-17,2023-06-26,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
3824,IT Support,M398,SVG,IT/IS,General - Sga,Administrator,Contract,Full-Time,Zone C,MA,Male,Black,55+,4,3-5 years,3,3.578,Fully Meets,3,2020-01-07,,Employed,Active,Agrees with dates,,,No
3825,IT Support,M399,PYZ,IT/IS,Field Operations,Tower Hand,Full-Time,Part-Time,Zone A,MA,Male,Black,25-34,1,Under 1 year,0,0.75,Fully Meets,3,2022-11-05,,Employed,Active,Agrees with dates,,,No
3826,IT Support,M400,PL,IT/IS,Field Operations,Laborer,Part-Time,Full-Time,Zone B,MA,Male,Asian,Under 25,0,Under 1 year,0,0.104,Fully Meets,3,2023-04-26,2023-06-03,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3827,IT Support,M401,NEL,IT/IS,General - Eng,Engineer,Part-Time,Part-Time,Zone B,MA,Male,Asian,25-34,1,3-5 years,3,4.189,Fully Meets,3,2019-05-29,,Employed,Active,Agrees with dates,,,No
3828,Sr. Network Engineer,M402,PL,IT/IS,Aerial,Lineman,Part-Time,Full-Time,Zone A,MA,Male,Black,25-34,1,3-5 years,3,3.899,Fully Meets,3,2019-09-12,,Employed,Active,Agrees with dates,,,No
3829,Sr. Network Engineer,M403,BPC,IT/IS,Project Management - Con,Manager,Part-Time,Full-Time,Zone C,MA,Male,Other,55+,4,2-3 years,2,2.084,Exceeds,3,2019-01-27,2021-02-26,Left,Active,Contradicts dates,Resignation,Voluntary,No
3830,Principal Data Architect,M404,CCDR,IT/IS,Field Operations,Tower Hand,Part-Time,Temporary,Zone C,CT,Male,White,55+,4,3-5 years,3,3.962,PIP,3,2019-08-20,,Employed,Active,Agrees with dates,,,No
3831,Enterprise Architect,M405,SVG,IT/IS,Field Operations,Laborer,Part-Time,Part-Time,Zone C,CT,Female,Hispanic,55+,4,3-5 years,3,4.893,Needs Improvement,3,2018-09-14,,Employed,Active,Agrees with dates,,,No
3832,Sr. DBA,M406,EW,IT/IS,Project Management - Eng,Planner,Full-Time,Part-Time,Zone B,MA,Female,Hispanic,55+,4,1-2 years,1,1.158,PIP,3,2021-08-02,2022-09-29,Left,Leave of Absence,Contradicts dates,Resignation,Voluntary,No
3833,Network Engineer,M407,PYZ,Executive Office,Field Operations,Top Hand,Full-Time,Part-Time,Zone A,MA,Male,Asian,55+,4,Under 1 year,0,0.767,PIP,3,2022-01-26,2022-11-02,Left,Active,Contradicts dates,Retirement,Retirement,Yes
3834,Network Engineer,M408,WBL,Executive Office,Field Operations,Technician,Contract,Part-Time,Zone C,MA,Male,Hispanic,55+,4,2-3 years,2,2.24,Fully Meets,3,2019-05-10,2021-08-05,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3835,IT Support,M409,NEL,IT/IS,Yard (Material Handling),Associate,Part-Time,Part-Time,Zone B,MA,Male,Hispanic,25-34,1,3-5 years,3,3.926,Fully Meets,3,2019-01-02,2022-12-06,Left,Active,Contradicts dates,Resignation,Voluntary,No
3836,IT Support,M410,PL,IT/IS,General - Con,Technician,Contract,Temporary,Zone A,MA,Male,Black,55+,4,1-2 years,1,1.979,Fully Meets,3,2021-08-13,,Employed,Active,Agrees with dates,,,No
3837,IT Support,M411,BPC,IT/IS,Finance & Accounting,Administrative,Part-Time,Part-Time,Zone A,MA,Male,Other,55+,4,Under 1 year,0,0.115,PIP,3,2022-10-02,2022-11-13,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3838,IT Support,M412,CCDR,IT/IS,Field Operations,Assistant,Part-Time,Full-Time,Zone A,MA,Female,Asian,35-44,2,2-3 years,2,2.344,PIP,3,2018-12-17,2021-04-21,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3839,Sr. Network Engineer,M413,PL,IT/IS,General - Con,Lineman,Contract,Part-Time,Zone B,MA,Male,Hispanic,Under 25,0,1-2 years,1,1.818,PIP,3,2021-10-11,,Employed,Active,Agrees with dates,,,No
3840,Sr. Network Engineer,M414,BPC,IT/IS,Field Operations,Foreman,Part-Time,Full-Time,Zone B,MA,Male,Hispanic,45-54,3,Under 1 year,0,0.129,Fully Meets,3,2023-04-01,2023-05-18,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
3841,Principal Data Architect,M415,CCDR,IT/IS,Wireline Construction,Laborer,Full-Time,Full-Time,Zone C,CT,Male,Asian,45-54,3,2-3 years,2,2.379,Fully Meets,3,2021-03-20,,Employed,Active,Agrees with dates,,,No
3842,Enterprise Architect,M416,SVG,IT/IS,Aerial,Lineman,Part-Time,Part-Time,Zone B,MA,Female,White,55+,4,Under 1 year,0,0.975,Fully Meets,3,2020-08-20,2021-08-11,Left,Leave of Absence,Contradicts dates,Involuntary,Involuntary,Yes
3843,Sr. DBA,M417,EW,IT/IS,Engineers,Engineer,Full-Time,Full-Time,Zone C,MA,Female,Asian,45-54,3,Under 1 year,0,0.038,Fully Meets,3,2023-07-16,2023-07-30,Left,Leave of Absence,Contradicts dates,Resignation,Voluntary,Yes
3844,Network Engineer,M249,PYZ,Executive Office,General - Con,Laborer,Part-Time,Temporary,Zone C,MA,Male,White,55+,4,1-2 years,1,1.188,PIP,3,2021-06-10,2022-08-18,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3845,Network Engineer,M418,WBL,Executive Office,Field Operations,Laborer,Contract,Full-Time,Zone A,MA,Male,Hispanic,45-54,3,3-5 years,3,3.948,PIP,3,2019-08-25,,Employed,Active,Agrees with dates,,,No
3846,IT Support,M419,NEL,IT/IS,Wireline Construction,Driver,Contract,Full-Time,Zone C,MA,Male,Asian,45-54,3,3-5 years,3,3.028,Fully Meets,3,2020-05-04,2023-05-15,Left,Active,Contradicts dates,Retirement,Retirement,No
3847,IT Support,M420,PL,IT/IS,Field Operations,Laborer,Part-Time,Temporary,Zone B,MA,Male,Hispanic,Under 25,0,1-2 years,1,1.295,Fully Meets,3,2019-02-24,2020-06-11,Left,Active,Contradicts dates,Retirement,Retirement,No
3848,IT Support,M421,BPC,IT/IS,Field Operations,Technician,Full-Time,Temporary,Zone C,MA,Male,Asian,25-34,1,3-5 years,3,3.866,Fully Meets,3,2019-09-24,,Employed,Active,Agrees with dates,,,No
3849,IT Support,M422,CCDR,IT/IS,General - Con,Foreman,Contract,Part-Time,Zone A,MA,Female,White,35-44,2,2-3 years,2,2.475,Fully Meets,3,2021-02-13,,Employed,Active,Agrees with dates,,,No
3850,Sr. Network Engineer,M423,MSC,IT/IS,Yard (Material Handling),Administration,Part-Time,Temporary,Zone B,MA,Male,Hispanic,55+,4,2-3 years,2,2.303,Fully Meets,3,2020-01-05,2022-04-25,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3851,Sr. Network Engineer,M424,NEL,IT/IS,Executive,Manager,Contract,Temporary,Zone C,CT,Male,Black,25-34,1,1-2 years,1,1.196,PIP,3,2019-01-18,2020-03-30,Left,Leave of Absence,Contradicts dates,Resignation,Voluntary,No
3852,Principal Data Architect,M425,PL,IT/IS,Field Operations,Laborer,Part-Time,Temporary,Zone A,CT,Female,White,35-44,2,2-3 years,2,2.571,PIP,3,2019-03-01,2021-09-25,Left,Leave of Absence,Contradicts dates,Retirement,Retirement,No
3853,Enterprise Architect,M426,PYZ,IT/IS,General - Con,Operator,Full-Time,Temporary,Zone A,MA,Female,Asian,35-44,2,1-2 years,1,1.227,Fully Meets,3,2021-08-14,2022-11-05,Left,Leave of Absence,Contradicts dates,Resignation,Voluntary,No
3854,Network Engineer,M427,WBL,Executive Office,Technology / It,Manager,Part-Time,Temporary,Zone B,MA,Male,Black,55+,4,Under 1 year,0,0.249,Fully Meets,3,2019-06-06,2019-09-05,Left,Active,Contradicts dates,Retirement,Retirement,Yes
3855,Network Engineer,M428,WBL,Executive Office,People Services,Accountant,Part-Time,Part-Time,Zone B,MA,Male,Other,Under 25,0,1-2 years,1,1.218,Fully Meets,3,2021-05-25,2022-08-13,Left,Active,Contradicts dates,Retirement,Retirement,No
3856,Network Engineer,M429,TNS,Executive Office,Wireline Construction,Groundman,Part-Time,Part-Time,Zone C,MA,Male,Other,25-34,1,Under 1 year,0,0.238,PIP,3,2023-03-17,2023-06-12,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
3857,IT Support,M430,SVG,IT/IS,Fielders,Engineer,Contract,Temporary,Zone B,MA,Male,Black,55+,4,Under 1 year,0,0.025,PIP,3,2022-10-02,2022-10-11,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
3858,IT Support,M431,PYZ,IT/IS,Engineers,Technician,Full-Time,Full-Time,Zone B,MA,Male,Other,55+,4,1-2 years,1,1.536,Fully Meets,3,2022-01-22,,Employed,Active,Agrees with dates,,,No
3859,IT Support,M432,PL,IT/IS,Fielders,Engineer,Full-Time,Part-Time,Zone B,MA,Female,Hispanic,25-34,1,2-3 years,2,2.719,PIP,3,2019-11-29,2022-08-18,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3860,IT Support,M433,NEL,IT/IS,Catv,Lineman,Contract,Temporary,Zone B,MA,Female,Asian,25-34,1,2-3 years,2,2.226,Fully Meets,3,2020-07-01,2022-09-22,Left,Active,Contradicts dates,Resignation,Voluntary,No
3861,Sr. Network Engineer,M434,PL,IT/IS,General - Con,Flagger,Full-Time,Part-Time,Zone C,MA,Male,Other,55+,4,1-2 years,1,1.369,PIP,3,2022-03-24,,Employed,Active,Agrees with dates,,,No
3862,Sr. Network Engineer,M435,BPC,IT/IS,Project Management - Con,Engineer,Part-Time,Temporary,Zone B,CT,Male,White,25-34,1,3-5 years,3,4.066,PIP,3,2019-05-13,2023-06-06,Left,Leave of Absence,Contradicts dates,Involuntary,Involuntary,No
3863,Principal Data Architect,M436,CCDR,IT/IS,Aerial,Technician,Contract,Temporary,Zone A,MA,Female,Other,45-54,3,3-5 years,3,4.164,PIP,3,2019-06-07,,Employed,Active,Agrees with dates,,,No
3864,Enterprise Architect,M437,SVG,IT/IS,Aerial,Laborer,Contract,Full-Time,Zone A,MA,Female,Other,45-54,3,Under 1 year,0,0.52,Needs Improvement,3,2022-12-05,2023-06-13,Left,Leave of Absence,Contradicts dates,Resignation,Voluntary,Yes
3865,Network Engineer,M438,MSC,Production,Sales & Marketing,Vp,Part-Time,Temporary,Zone C,MA,Male,Asian,55+,4,1-2 years,1,1.062,Needs Improvement,3,2020-09-29,2021-10-22,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3866,Network Engineer,M439,TNS,Executive Office,Field Operations,Technician,Contract,Full-Time,Zone A,MA,Male,Other,55+,4,Under 1 year,0,0.616,Fully Meets,3,2020-09-04,2021-04-17,Left,Active,Contradicts dates,Retirement,Retirement,Yes
3867,Network Engineer,M440,PYZ,Executive Office,Catv,Clerk,Part-Time,Full-Time,Zone B,MA,Male,Other,35-44,2,3-5 years,3,4.945,Fully Meets,3,2018-08-26,,Employed,Active,Agrees with dates,,,No
3868,Network Engineer,M441,WBL,IT/IS,Finance & Accounting,Administrative,Contract,Part-Time,Zone A,MA,Male,Hispanic,Under 25,0,3-5 years,3,3.97,Fully Meets,3,2019-08-17,,Employed,Active,Agrees with dates,,,No
3869,IT Support,M442,NEL,IT/IS,Field Operations,Drafter,Full-Time,Temporary,Zone A,MA,Male,Hispanic,45-54,3,Under 1 year,0,0.37,Fully Meets,3,2019-09-25,2020-02-07,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
3870,IT Support,M443,PL,IT/IS,Project Management - Con,Laborer,Contract,Temporary,Zone B,MA,Male,Asian,55+,4,Under 1 year,0,0.0,Fully Meets,3,2023-03-11,2023-03-11,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3871,IT Support,M444,BPC,IT/IS,General - Con,Lineman,Full-Time,Full-Time,Zone B,MA,Female,White,45-54,3,Under 1 year,0,0.641,Fully Meets,3,2022-12-15,,Employed,Active,Agrees with dates,,,No
3872,IT Support,M445,CCDR,IT/IS,Engineers,Director,Contract,Part-Time,Zone B,MA,Female,Asian,55+,4,2-3 years,2,2.5,Fully Meets,3,2018-08-10,2021-02-08,Left,Active,Contradicts dates,Resignation,Voluntary,No
3873,Sr. Network Engineer,M446,NEL,IT/IS,Executive,General Manager,Full-Time,Part-Time,Zone B,MA,Male,Hispanic,45-54,3,1-2 years,1,1.3,Fully Meets,3,2022-03-04,2023-06-22,Left,Active,Contradicts dates,Resignation,Voluntary,No
3874,Sr. Network Engineer,M447,PL,IT/IS,General - Con,Laborer,Part-Time,Part-Time,Zone C,CT,Male,Hispanic,25-34,1,3-5 years,3,3.176,Fully Meets,3,2020-06-02,,Employed,Active,Agrees with dates,,,No
3875,Sr. Network Engineer,M448,BPC,IT/IS,Underground,Laborer,Contract,Temporary,Zone A,CT,Male,Asian,45-54,3,2-3 years,2,2.103,Fully Meets,3,2021-06-29,,Employed,Active,Agrees with dates,,,No
3876,Principal Data Architect,M449,CCDR,IT/IS,General - Con,Lineman,Contract,Temporary,Zone C,MA,Female,Hispanic,55+,4,1-2 years,1,1.782,PIP,3,2021-10-24,,Employed,Active,Agrees with dates,,,No
3877,Network Engineer,M450,MSC,Executive Office,General - Con,Lineman,Part-Time,Full-Time,Zone A,MA,Male,Asian,45-54,3,1-2 years,1,1.459,PIP,3,2018-10-22,2020-04-07,Left,Active,Contradicts dates,Resignation,Voluntary,No
3878,Network Engineer,M451,TNS,Executive Office,Engineers,Engineer,Contract,Part-Time,Zone B,MA,Male,Other,55+,4,2-3 years,2,2.957,Fully Meets,3,2018-09-08,2021-08-23,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3879,Network Engineer,M452,PYZ,IT/IS,Field Operations,Clerk,Full-Time,Part-Time,Zone C,MA,Male,Hispanic,25-34,1,3-5 years,3,4.044,Fully Meets,3,2019-02-08,2023-02-24,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3880,Network Engineer,M453,WBL,IT/IS,General - Con,Clerical,Part-Time,Temporary,Zone B,MA,Male,Black,45-54,3,Under 1 year,0,0.246,Fully Meets,3,2021-03-29,2021-06-27,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
3881,IT Support,M454,NEL,IT/IS,Field Operations,Laborer,Part-Time,Part-Time,Zone B,MA,Male,Other,25-34,1,3-5 years,3,4.131,Fully Meets,3,2019-06-19,,Employed,Active,Agrees with dates,,,No
3882,IT Support,M455,PL,IT/IS,Wireless,Operator,Contract,Part-Time,Zone C,MA,Female,Asian,55+,4,3-5 years,3,4.515,Fully Meets,3,2019-01-30,,Employed,Active,Agrees with dates,,,No
3883,IT Support,M456,BPC,IT/IS,Field Operations,Administrator,Contract,Full-Time,Zone B,MA,Female,White,25-34,1,Under 1 year,0,0.392,Fully Meets,3,2022-05-06,2022-09-26,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
